prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
75200,7-12,-0.3163445359936879,Ahch-To Island™ Training,blah,blahblah,Star Wars™,GB,36.386,0.24383890732442273,-0.48103210753644854,Easy,-0.04568866442619025,-0.2040727248656782
75533,8-14,-0.4330473448362814,Boba Fett™,blah,blahblah,Star Wars™,GB,36.386,-0.3426725189357823,0.7389036676343148,Average,0.5761424486531144,-0.3650269056297118
75199,7-12,-0.4174067622078926,General Grievous' Combat Speeder,blah,blahblah,Star Wars™,GB,36.386,0.0762642141072213,-1.700967882707211,Easy,-3.9839523805951216,-3.74506470167443
75530,8-14,-0.3909380839136961,Chewbacca™,blah,blahblah,Star Wars™,GB,34.986,-0.31474340339958207,-0.13247902891623026,Average,-1.911182003664105,-1.330751990213917
75168,8-12,-0.2910789794401367,Yoda's Jedi Starfighter™,blah,blahblah,Star Wars™,GB,27.986,0.5789882937588257,-0.13247902891623026,Easy,-0.04568866442619025,0.11783563666239048
75182,8-14,-0.23934474459238905,Republic Fighter Tank™,blah,blahblah,Star Wars™,GB,27.986,0.2996971383968232,0.39035058901409647,Easy,0.16158837326691067,0.27878981742642556
75529,8-14,-0.4956096753498367,Elite Praetorian Guard,blah,blahblah,Star Wars™,GB,27.986,-0.2588851723271816,-0.48103210753644854,Easy,0.3688654109600134,-0.5259810863937462
75526,8-14,-0.4932034318685461,Elite TIE Fighter Pilot™,blah,blahblah,Star Wars™,GB,27.986,-0.42645986554438303,-0.655308646846557,Easy,-1.0820738528916984,-0.3650269056297118
75117,8-14,-0.5028284057937085,Kylo Ren™,blah,blahblah,Star Wars™,GB,27.986,-0.11923959464618039,0.04179751039387968,Easy,-0.04568866442619025,0.27878981742642556
75528,8-14,-0.5040315275343538,Rey,blah,blahblah,Star Wars™,GB,27.986,-0.3706016344719826,0.5646271283242064,Easy,0.3688654109600134,0.7616523597185278
75531,7-14,-0.4859847014246743,Stormtrooper™ Commander,blah,blahblah,Star Wars™,GB,27.986,-0.3706016344719826,-1.8752444220173203,Very Easy,-1.0820738528916984,-0.3650269056297118
75195,6-12,-0.3464225795098202,Ski Speeder™ vs. First Order Walker™ Microfighters,blah,blahblah,Star Wars™,GB,23.786,-0.3426725189357823,0.21607404970398805,Easy,-0.04568866442619025,0.4397439981904592
75197,6-12,-0.476359727499512,First Order Specialists Battle Pack,blah,blahblah,Star Wars™,GB,18.186,-0.03545224803757967,-1.0038617254667752,Very Easy,-0.8747968151985975,-0.5259810863937462
75167,6-12,-0.45590665790854196,Bounty Hunter Speeder Bike™ Battle Pack,blah,blahblah,Star Wars™,GB,16.785999999999998,0.6627756403674263,0.21607404970398805,Very Easy,0.3688654109600134,0.9226065404825614
75194,6-12,-0.496812797090482,First Order TIE Fighter™ Microfighter,blah,blahblah,Star Wars™,GB,12.585999999999999,-0.3706016344719826,0.5646271283242064,Easy,-0.4602427398123939,-0.3650269056297118
75160,6-12,-0.4751566057588667,U-Wing™ Microfighter,blah,blahblah,Star Wars™,GB,12.585999999999999,-0.2868142878633818,0.7389036676343148,Easy,0.5761424486531144,0.9226065404825614
75161,6-12,-0.5004221623124179,TIE Striker™ Microfighter,blah,blahblah,Star Wars™,GB,12.585999999999999,-0.3426725189357823,-0.13247902891623026,Easy,-0.04568866442619025,0.4397439981904592
75206,6-12,-0.4835784579433837,Jedi™ and Clone Troopers™ Battle Pack,blah,blahblah,Star Wars™,GB,18.186,-0.3706016344719826,-0.655308646846557,Very Easy,-1.0820738528916984,0.11783563666239048
75205,8-14,-0.15392310100657317,Mos Eisley Cantina™,blah,blahblah,Star Wars™,GB,62.986000000000004,-0.06338136357377991,-0.655308646846557,Easy,-2.1184590413572066,-1.4917061709779516
75204,7-12,-0.271829031589812,Sandspeeder™,blah,blahblah,Star Wars™,GB,48.986000000000004,-0.09131047910998015,0.9131802069444247,Easy,-0.04568866442619025,-0.04311854410164314
75173,7-12,-0.42703173613305495,Luke's Landspeeder™,blah,blahblah,Star Wars™,GB,27.986,0.2996971383968232,-0.13247902891623026,Easy,-0.04568866442619025,0.11783563666239048
75183,7-12,-0.2670165446272308,Darth Vader™ Transformation,blah,blahblah,Star Wars™,GB,27.986,0.6069174092950259,0.21607404970398805,Easy,0.3688654109600134,0.7616523597185278
75169,7-12,-0.35604755343498257,Duel on Naboo™,blah,blahblah,Star Wars™,GB,27.986,0.43934271607782444,0.04179751039387968,Easy,-0.25296570211929115,0.27878981742642556
75196,6-12,-0.38010998824788844,A-Wing™ vs. TIE Silencer™ Microfighters,blah,blahblah,Star Wars™,GB,23.786,-0.3706016344719826,-0.655308646846557,Easy,-0.4602427398123939,-0.3650269056297118
75198,6-12,-0.4895940666466102,Tatooine™ Battle Pack,blah,blahblah,Star Wars™,GB,18.186,-0.06338136357377991,-0.30675556822633865,Easy,-0.8747968151985975,-0.2040727248656782
75193,6-12,-0.4956096753498367,Millennium Falcon™ Microfighter,blah,blahblah,Star Wars™,GB,12.585999999999999,-0.2030269412547811,0.5646271283242064,Easy,0.3688654109600134,0.7616523597185278
75181,14+,1.7590404666194444,Y-Wing Starfighter™,blah,blahblah,Star Wars™,GB,237.986,-0.42645986554438303,1.087456746254533,Very Challenging,0.990696524039318,1.24451490201063
75192,16+,8.46644417071696,Millennium Falcon™,blah,blahblah,Star Wars™,GB,909.9860000000001,5.047646779550864,-0.655308646846557,Challenging,0.5761424486531144,0.27878981742642556
75166,6-12,-0.46553163183370433,First Order Transport Speeder Battle Pack,blah,blahblah,Star Wars™,GB,16.785999999999998,0.24383890732442273,-0.13247902891623026,Very Easy,0.16158837326691067,0.11783563666239048
42056,16+,2.6469443112156714,Porsche 911 GT3 RS,blah,blahblah,Technic,GB,363.986,3.5394745405960513,-0.30675556822633865,Challenging,0.3688654109600134,0.11783563666239048
